,user_id,business_id,text,date,compliment_count
1045131,NiSSUa7HLSPjQh6I_WpQ0w,J0ufK7WAEq6oAdpDFz2xVA,The raven,2012-04-30 23:08:32,0
1045185,6fI3Di_u-lODEydb3NMKCg,NdUuGRxEH0waBQbL6R7mmg,There steaks suck. What a waste of money and time. Never going back.!!,2015-10-01 08:32:14,0
1045193,O_Ult5lxWbTHNgbLg__ibg,Q3G58vv1ClvH4re9QBsVgQ,Movie time! It's not that busy today.,2012-08-04 21:03:52,0
1045268,LmFPFx-rppCffKHVeGxcGA,-ipc5f0XiXwH3hbNnro54Q,Avengers!!,2012-05-05 19:35:19,0
1045311,zyfQsCX0ptKcw_K1VHukWg,GAOeyq-7gt9QByhdcAK3cQ,Avengers with my homies Amanda and Alexandra! Finally!!,2012-06-06 22:52:10,0
1045340,Z1IsqGFeQx95LA5gKFuT_Q,MM8n7SPaIuMlDGbUM5SZhA,Great relaxing way to enjoy dinner and a movie in a big recliner. Big 3d screen.,2014-05-16 19:49:30,0
1045451,cXDEE6hH8hv0PWgHkGyZGA,TDtggQc6j_HjmQXS5QjzeA,VIP auditorium on Tuesday is half price,2014-07-16 09:26:32,0
1045504,w4X4SAWw4mt_g5AfSiebhA,whF3fiWey-GJLzmX3yoC5w,"It's like every old movie theatre you went to in the 80s, cheap, cheerful and charming.",2011-07-21 04:14:02,0
1045608,8lJzR77u5WqBAEUyAp0qZQ,xJzJpTYC_1k_EE0AWTOPXw,"Recalling Total Recall with CraigE,AT&T & BJ. Colin Farrell is so cute.",2012-08-04 09:42:36,0
1045704,8KkSGyFD3XL1ByeTtxIi8A,J0ufK7WAEq6oAdpDFz2xVA,Bridesmaid after the buffet with Jonathan arias Rina brad Debbie,2011-06-29 04:21:06,0
1045854,O_Ult5lxWbTHNgbLg__ibg,Q3G58vv1ClvH4re9QBsVgQ,Watching Chronicle with my brother!!,2012-02-04 23:05:07,0
1045888,eiya4sQSJRPnUDTBo-LXyA,5c19hhJGZ630iCxo5egLuA,Great theater that's never too crowded. Love this place!,2014-07-02 23:50:43,0
1045973,A71CtaI-AS854NS2N4KIrw,B7crzLt3Cmq2Uy3JOiMnRw,Watching Scott Pilgrim vs The World here!!,2010-08-17 18:02:10,0
1046080,lp5SyEEfBnX_k-GJnGAKxg,p0iEUamJVp_QpaheE-Nz_g,Nice rooms.  Not too smokey casino and cheap prices,2012-04-20 23:14:56,0
1046324,ZwrLRuRu4O4jbUY4hjm16Q,GAOeyq-7gt9QByhdcAK3cQ,Wishing my luver was here with me..,2011-12-24 02:05:05,0
1046680,XXdKvXR9GGWzGhz3Z075Zg,p0iEUamJVp_QpaheE-Nz_g,Parents pitstop,2011-04-27 23:58:27,0
1046860,n-K1Plk48inmLvU3806jFg,K0XC6XMa7wKqQ2dzwkeQZw,Ebert fest and Tiles someone or other.,2011-05-01 02:17:51,0
1047000,DiccPOPAFve6MoV9-V5hVA,K1ekU1q26tNrImHrt3rr2A,Worst service and website on the planet. Don't come here,2017-05-14 18:47:05,0
1047091,CW6tcH9VZdRvSqF_8RB2Iw,w4SY_FlZnIfAb8UjDABPsQ,Movie night with my laylay.,2012-03-31 02:08:52,0
1047425,ZwrLRuRu4O4jbUY4hjm16Q,MM8n7SPaIuMlDGbUM5SZhA,getting ready for Ted!,2012-07-04 21:49:39,0
1047559,XXdKvXR9GGWzGhz3Z075Zg,BxKe9Xt_fN6qBzrTofHuEQ,Watching Ted!,2012-06-29 06:31:14,0
1047894,4kaYWHUQjFYsooq4YmESDQ,p0iEUamJVp_QpaheE-Nz_g,Really starting to HATE old ladies that beat me on tables,2010-07-21 06:16:22,0
1047897,vw_Z_681bFuhvoXuoJqSJA,Z96TEJDXyUhCerS-9QllXw,"last time I was here was 13 years ago. time fly! and I just noticed that tickets, snacks and soda are cash only!",2012-07-08 01:30:16,0
1048097,U7RxeX5aW9cMpLZiWcK1Iw,w4SY_FlZnIfAb8UjDABPsQ,Sneak some snacks in! The popcorn is pricey!,2014-04-19 20:05:53,0
1048264,eiya4sQSJRPnUDTBo-LXyA,5c19hhJGZ630iCxo5egLuA,Great small theater. Never crowded.,2014-07-02 23:51:18,0
1048336,_4Wwqc9CcI8jBPzfxyg6kw,Xcj-n1DwX3KcOjvIwLo0jw,Friday night date night at the movies. Watching Wanderlust.,2012-02-25 00:14:13,0
1048473,_Iaa0VhYzro7IHLV-fl_hw,kPorLswaS8h4xy-notLk9Q,Science!,2012-02-04 02:25:46,0
1048603,O_Ult5lxWbTHNgbLg__ibg,Q3G58vv1ClvH4re9QBsVgQ,John Carter was alright.... Still liked it.,2012-03-10 21:38:48,0
1048724,rDNtSchwXoh3zIkRIJEZ9Q,NW366Ota9w52nYofW99u1g,Amazing Spiderman time.,2012-07-05 02:13:54,0
1048846,FoQ65Qt6mJRRa8afJP2bDw,2fqHO2vFbcwVV27c_Irm8Q,It's awesome you can buy beer and the chairs are all recliners.. Get there early..,2014-02-09 05:11:30,0
1048870,jZHtkjmAb47MJTF8QXO6Ww,zRV7bzP_CfTg-_R9U-VsVg,Great intimate venue.  Grab some food from a restaurant nearby and bring it in.,2017-09-09 13:13:49,0
1049067,KCPVGBNC8PbTtho0pMqpuw,MM8n7SPaIuMlDGbUM5SZhA,Larry Crown,2011-09-06 03:59:24,0
1049134,RlWmIpl7sCIn-w0562gk8g,BxKe9Xt_fN6qBzrTofHuEQ,Watching Lorax,2012-02-25 17:03:39,0
1049389,5Yci676_-T4bKS-buCicGg,F2DJHnTwMgzgGcl1lX8Q0A,Avengers,2012-05-09 02:24:29,0
1049439,NiSSUa7HLSPjQh6I_WpQ0w,NdUuGRxEH0waBQbL6R7mmg,Mission impossible ghost protocol,2012-02-21 00:25:37,0
1049696,Bb33_M2Js-rf19I34P8CBg,1wiv2BvvauMj8hS16UuEYw,Wicked!,2012-03-02 02:18:54,0
1049786,gLlwRKEdwbiaYbL1V3rjcQ,F2DJHnTwMgzgGcl1lX8Q0A,Quiet night out at the movies.,2013-01-03 08:01:38,0
1050087,n-JRUDvLemZIxa5EE6PwVw,yPRNwbXvumnl8Fdrkoouxg,Family night!,2013-02-03 01:58:54,0
1050399,y1r60Pt4wkaXbP3S7N3QLw,8WBHKj2davW6hhZWlUQ7DA,J.LO is an experience of a lifetime!!! I grew up listening to her music so this was an amazing night to remember,2017-03-11 07:41:02,0
1050536,0iTIPfNx0e4HMnLVj-U9fQ,Y5CTA3S9TVkpr3Yvwaki-A,Free valet for members! Register on website for free membership!!!,2011-06-23 21:36:47,0
1050549,3h2NFklIm5UYEpsaZXSwJg,tuIg103yDqCEcTk5J_h8ow,2 4 5,2012-04-22 07:21:46,0
1050607,5-ZG78xni1QsJi5pg4xk5g,mBeZ3dQzUPV60Oa26k3qHw,Ice Age 3D,2012-07-14 21:38:22,0
1050658,K0n3f7erBABQCLeIBs4OGA,xjRr3wvKig1rWIalTyZYPw,No Will Call line...? Had to wait forever in line and half the folks didn't have tickets.,2013-09-22 02:21:10,0
1051319,_PU2Uj-dj4UGYWYHTRtE3g,6A9paRG2PVEfgGMXBrYdZA,Needs more chairs,2017-04-17 03:38:54,0
1051644,U7RxeX5aW9cMpLZiWcK1Iw,imhibWA4C4M7drQSeZZU9g,Book tickets in advance for weekend shows and don't go see anything in cinema 5 - chairs are majorly uncomfortable and screen is pretty small.,2014-05-04 00:53:33,0
1051725,fX0MjEmY9zzi6nu6yPMApg,2fqHO2vFbcwVV27c_Irm8Q,Best theater in town hands down! Very friendly staff!,2014-08-01 09:42:31,0
1051951,TCSlG9d9qzdkEBB37BuwkQ,p0iEUamJVp_QpaheE-Nz_g,Stay on the strip.,2018-03-04 15:54:08,0
1052082,STjMAwcsNGidGGFlj-ntSQ,ZUyWD8Rs_JY_yzw-t6VTBg,Park in the parking garage that's right next to it and get it validated after the movies.,2015-08-02 22:42:16,0
1052313,FK_JfGRA_r0HwqDQ_-KTVA,8WBHKj2davW6hhZWlUQ7DA,Dave matthews,2010-12-11 03:00:47,0
1052322,FOiwbVXcBN5DT82OZFvKWg,nOidqR9yk6clKeXbuT_gZg,No stadium seating,2012-06-20 04:49:43,0
1052429,iHsQByFQghSh7iHm1meg6A,4RoTEeqB_MNn6yaqZmlZHg,:),2016-07-11 04:11:29,0
1052451,do9beytZQLEK3zzkW3MuHg,p0iEUamJVp_QpaheE-Nz_g,Its really nice at this establishment!!! I want to stay here next time!!,2012-08-22 22:57:30,0
1052504,2B8sbaIEFbLiFjsUudJ8sQ,uH8o7gBowYmbToJqHsbpxg,Boys are watching a movie with there friends. While me and the wife are watching Safe House!,2012-02-12 02:31:37,0
1052684,9z8cyVjt-CD6U5ZXB7YFZQ,VOh-vGJlUJnaAb3tgPreQg,The Lucky One.,2012-04-21 04:41:15,0
1052728,5wzBH7QYGX3dFuPvpLnzAw,tOhzbIoz_UHhzuXiGOEYgQ,Very clean theater,2013-06-09 02:37:02,0
1052776,dZLMJ4Ck-Ki8z4dKMD3aiw,nOidqR9yk6clKeXbuT_gZg,Watching Wrath of the Titans with my son Gregory...,2012-04-14 19:40:16,0
1052807,4kaYWHUQjFYsooq4YmESDQ,p0iEUamJVp_QpaheE-Nz_g,Did bad on tables but had fun wid the bro for his last HOORAH here in Vegas,2010-08-31 05:15:09,0
1052825,O_Ult5lxWbTHNgbLg__ibg,px0VdZdyTaclveb1LfV6rA,Why does theatre popcorn taste so good?!,2011-04-02 19:10:28,0
1052946,ahRtatPClQODbZfxYS0tMw,0QzCeORfF8EY34UODWRV9A,yummy,2013-07-17 03:00:47,0
1053165,ZwrLRuRu4O4jbUY4hjm16Q,Y5CTA3S9TVkpr3Yvwaki-A,Transformers with Jason :-),2011-07-04 18:03:09,0
1053366,vnEE9U2m0qTazUUL_tVCQQ,f4mh1Y0rnvbJRfQ3jPkqzQ,My #1 spot for viewing box-office hits (and some misses).,2013-04-17 22:28:53,0
1053585,ZwrLRuRu4O4jbUY4hjm16Q,MM8n7SPaIuMlDGbUM5SZhA,getting ready for Snow White and the Huntsmen,2012-06-02 01:48:40,0
1053640,U_9GEcIbEzO0jbjnD4Gy9A,dt-Q31GwfUDHxZwwPhIH4A,Hobbit was pretty sweet on IMAX.,2012-12-16 05:38:42,0
1053717,O_Ult5lxWbTHNgbLg__ibg,Q3G58vv1ClvH4re9QBsVgQ,Disappointed in the seating structure here.  Lame... I wish management was smarter with the seating and saving guidelines.,2012-07-20 06:14:38,0
1053858,YholZZOTnKgdPFTKhYMCHw,p0iEUamJVp_QpaheE-Nz_g,"I like the resort & that the Bmx track is inside with a cool bar overlooking the track, not too happy they only serve barefoot chardonnay, really !!! This is when I realize I am in nv nit Calif, haven't had w decent meal yet btw !!!",2012-07-14 02:27:12,0
1053885,TfNtlUcUB-8zMoaSOcfxjA,xJzJpTYC_1k_EE0AWTOPXw,Act of Valor in XD,2012-02-26 19:57:13,0
1053905,NiSSUa7HLSPjQh6I_WpQ0w,q9wNJpZd1bx22PDpAbwZsA,Cabin in the woods was awesome!,2012-04-24 01:18:26,0
1053911,KCPVGBNC8PbTtho0pMqpuw,VOh-vGJlUJnaAb3tgPreQg,Contagion,2011-09-10 18:04:53,0
1053955,89gyFY5glFJFO7yOd0tYyg,v015pusDxymYrTi_l48t2w,I love this drive in. Cheap tickets great movies!,2016-07-07 00:38:50,0
1054047,NUY7KPVf1rHnl4tCjmCdBA,Un_HXZF1JXxmQlYUG3SCTw,Saw La Reve' it was great!,2012-12-01 05:26:42,0
1054402,D1g1NNznt-M51tKxm7PY-Q,mBeZ3dQzUPV60Oa26k3qHw,The change up,2011-08-20 04:13:49,0
1054510,ACNW53NzY7ZwIU7-enw51A,BTcY04QFiS1uh-RpkR7rAg,rock of ages!,2012-07-04 21:08:17,0
1054828,ZwrLRuRu4O4jbUY4hjm16Q,mBeZ3dQzUPV60Oa26k3qHw,hanging with the girlies:),2012-07-08 02:34:47,0
1054983,ACNW53NzY7ZwIU7-enw51A,nCAqeub9ERwzSoQwGzr1QQ,dark night rising!,2012-07-20 06:40:42,0
1055067,ZwrLRuRu4O4jbUY4hjm16Q,Y5CTA3S9TVkpr3Yvwaki-A,Excited to have lunch and watch Bad Teacher with my luver:-),2011-06-29 20:35:39,0
1055332,OAm7sc4U9KZ5SLWCRBIpuw,n-AQFKbW6MnpamdtA6ECpQ,Great experience except they have reduced the amount of light beers to just Bud Light on draft.  To me one of the great consciences of Cinebarre was getting pictures of beer.  Not sure how many couples would split a picture of Copper.,2014-03-29 20:23:26,0
1055588,NiSSUa7HLSPjQh6I_WpQ0w,4RoTEeqB_MNn6yaqZmlZHg,50/50 was an awesome movie ^_^,2011-10-15 01:16:32,0
1055667,hSMdj0rKiSqCCJqqU3NrXg,xJzJpTYC_1k_EE0AWTOPXw,Planet of Apes--the war has started--sequel coming,2014-07-13 04:44:10,0
1055906,ZwrLRuRu4O4jbUY4hjm16Q,MM8n7SPaIuMlDGbUM5SZhA,watching Katy Perry with Elle and Riss:-),2012-07-11 02:08:20,0
1056195,fGqKXhU9-KOmD0mlRC6dWA,Z96TEJDXyUhCerS-9QllXw,$3 movies and only $2 on tuesdays,2011-03-29 23:46:02,0
1056532,g5jsXpa4BEM0UpH0cqPIPA,BxKe9Xt_fN6qBzrTofHuEQ,My Idiot Brother,2011-09-06 05:57:52,0
1056582,sSnvPNw5LxHyrIl2vpztmA,h6Y1-KfN2XBkcrV85CS8yg,get tickets early if not reserved  staff is great  seats are glorified office chairs but lots of legroom,2011-11-26 02:40:00,0
1056755,jCvjsAD0IXMxCy0YH3p4mg,Q3G58vv1ClvH4re9QBsVgQ,Solo Saturday morning movie :),2012-04-14 16:31:21,0
1056803,O_Ult5lxWbTHNgbLg__ibg,m6PIHmB4lWKmZz4oMGV_uw,Transformers 3.... bam!,2011-07-01 01:33:02,0
1056888,SH4w4VqOxV8oBVk0_GMMLw,p0iEUamJVp_QpaheE-Nz_g,Bingo!,2014-11-03 03:21:12,0
1056986,KCPVGBNC8PbTtho0pMqpuw,VOh-vGJlUJnaAb3tgPreQg,Our Idiot Brother,2011-09-04 17:21:58,0
1057400,ACNW53NzY7ZwIU7-enw51A,mnGV1Ln114T8EfO2QRW1eg,magic mike round 2  mmmmmm yes!,2012-07-07 04:46:56,0
1057822,RlWmIpl7sCIn-w0562gk8g,-ipc5f0XiXwH3hbNnro54Q,Journey 2 With Brandon before Fresh Beat Band,2012-02-18 18:32:48,0
1058039,3Gmin17oj9pGWo2xxquGvw,K1ekU1q26tNrImHrt3rr2A,$5 for a soda with no refills!!!,2014-05-02 23:57:11,0
1058115,h81BqSHPQvLww-Jcz_ZXHA,4bOD6-ohZoIoy1rAJuzqzA,"its taken a couple weeks, but im finally seeing the rest of ""I am number four""...",2011-03-05 21:09:51,0
1058175,G-ms3pG3HCQzIj3yqya63Q,rPqXbho0dwETvjUxW88Ttw,Savages.,2012-07-06 14:57:03,0
1058188,CIl4WGwlfwW6u9lNIxD2OA,8nmjvYX4N67cxOsGfbEgjg,Awful service!,2017-12-25 00:00:44,0
1058253,QX2VruxRN0SiL5mHVVPwoA,p0iEUamJVp_QpaheE-Nz_g,"Check your condiment packets before you accept them. Mine were ALL old and turned solid. Pretty gross. I didnt notice until i was the other side of the casino and was unable to go back. Now i cant eat my (now questionable but too bad I'm extremely hungry) sandwich with mustard and I love my mustard! I'm not gonna rate the place yet, as this is my second visit, but I'm just warning you about that as this is the second time this happened.  Everything else, so far, is ok. Prices, normal for a cafe.",2015-10-21 17:35:05,0
1058335,ZwrLRuRu4O4jbUY4hjm16Q,Y5CTA3S9TVkpr3Yvwaki-A,Here with my brothers Jason and Robert getting ready to see the Underworld Movie,2012-01-24 22:10:13,0
1058372,pUk9NG6UpYOAC1DeTRxS_g,kPorLswaS8h4xy-notLk9Q,$2 off general admission for military and family.,2012-06-03 18:34:14,0
1058628,NiSSUa7HLSPjQh6I_WpQ0w,-ipc5f0XiXwH3hbNnro54Q,Transformers 3!,2011-06-30 08:07:09,0
1058856,OqWLhzq4LLRRpdHbYthNNA,xjRr3wvKig1rWIalTyZYPw,Corey Smith concert! Woot!,2014-07-24 23:55:24,0
1059044,Iz-bcmzofqv837fKSg7y8g,p0iEUamJVp_QpaheE-Nz_g,Full service bowlin and movies in hotel what what....,2011-01-16 02:04:06,0
1059148,gKulR16NkBYLxYHskl3NKg,TT4XW2WMG0PNyUIFBIINuA,Nas and Damian Marley concert tonight,2010-10-16 04:33:58,0
1059155,k-sFSDp6-5OSsei6BosxBg,0rRLSX5rotp1_wiShc0jNw,All a lots of things anything what you want. A little bit expensive some store?,2013-04-13 19:40:27,0
1059167,NiSSUa7HLSPjQh6I_WpQ0w,BxKe9Xt_fN6qBzrTofHuEQ,avengers!!,2012-05-04 07:03:09,0
1059186,Yo2V3UyrxvPX0igB-5-hoA,Wn19QCVh-FdYFw06HfvJaA,Had a drink got some food and free tickets,2013-02-12 00:03:22,0
1059631,KCPVGBNC8PbTtho0pMqpuw,VOh-vGJlUJnaAb3tgPreQg,Hugo 3D,2011-12-10 18:20:17,0
1059769,315BLx1RCtNwwit2NNgEKQ,Y5CTA3S9TVkpr3Yvwaki-A,My first time n i m already addicted :),2011-05-28 05:53:38,0
1059838,nrwJuqGeKt0JD1gRri6rFQ,i8fJhAD9QE-arHRoV0FsCA,Very uncomfortable seating. Probably won't be back.,2017-01-26 14:11:53,0
1060001,ZwrLRuRu4O4jbUY4hjm16Q,Y5CTA3S9TVkpr3Yvwaki-A,With Riss getting ready to watch the Muppets :),2011-11-27 00:16:48,0
1060072,flXuOAdR_oODnt0OzEVUqg,fZioXnBVf-KAsCFX-P2whg,Make sure and get rewards card free popcorn and movies almost on every visit,2013-07-22 02:11:32,0
1060201,DxeCfoaI8x3dXE_3rUYhiw,VkOyrR6CDfhZ7hh4yOvhiw,Parking nightmare,2011-12-23 21:32:35,0
1060252,V8PmvSp3VLmx2gz7F1V8nQ,ba9eVHrqHXZR66FqInlYNQ,Great place great drinks clean fun place,2017-11-10 04:31:02,0
1061006,G-ms3pG3HCQzIj3yqya63Q,rPqXbho0dwETvjUxW88Ttw,Midnight showing of Spiderman.,2012-07-03 03:52:46,0
1061291,lVQUqFCfTdZzAfLP3m5Utg,x0dMACZ3NlDWTDyFAW0jHw,Tuesday $6,2018-05-26 18:22:46,0
1061311,kKfcdp4iq0w-9gHOp3E44A,nOidqR9yk6clKeXbuT_gZg,"For closer access, park at the west parking garage. Weird how so many people put what movie they watched as tips.",2012-12-11 05:43:02,0
1061656,B_4YTmV1JsFqC-pZM2Im-w,BTcY04QFiS1uh-RpkR7rAg,Wolverine!,2013-07-26 22:17:01,0
1061813,pFYoZd4GNmI0LS3t1AmszA,TT4XW2WMG0PNyUIFBIINuA,"Get here early,  cuz there's a serious shakedown.",2010-11-10 02:44:55,0
1062367,FfrdigNLGDv_ZellgdSqlQ,BxKe9Xt_fN6qBzrTofHuEQ,Scott Pilgrim!!!,2010-08-23 21:45:32,0
1062428,ZVf2-xNDUsru3-Krf74VmQ,NdUuGRxEH0waBQbL6R7mmg,Go and stay somewhere else..,2016-02-22 05:45:39,0
1062503,v7R66KC2y6sd9NCO0WmbNg,8WBHKj2davW6hhZWlUQ7DA,"Loved this theater! 
Jlo was amazing!!!!",2018-06-22 19:36:58,0
1063298,XXdKvXR9GGWzGhz3Z075Zg,BxKe9Xt_fN6qBzrTofHuEQ,Expendables,2010-08-16 01:44:39,0
1063346,iFsjH6Coxfcr-zPdMxRCOw,iXbjlUTqxlurMNAy58lYnQ,Great prices! Clean theater! Good environment! Staff quick and courteous!,2018-04-27 14:50:57,0
1063489,5JQwTOLyvPHynl5zKAiw1w,_98ytLdlPEDp0FTuO31R7Q,"$5 for a water bottle.  !!!!!!!!!!!!!!!!
!!!!!!!!!!!",2018-10-20 05:56:14,0
1063730,lSzjKJvNiqlGMI-aHL59tA,xfeEbejpBwnp97JJazxuZA,Lots of good eats in the neighborhood to hit before a show. They sell beer here!,2017-02-12 02:05:05,0
1063815,_bYRGXni7V-DYqMBAhUEEw,FhoPNLVCEnzGzwjxD5FU9A,Love it keep it up and maintain it,2018-09-05 11:27:03,0
1063921,be9fi7SPpaBxk4MNEVifqQ,BxKe9Xt_fN6qBzrTofHuEQ,Maxwell's first movie. The Lion King,2011-09-29 17:52:31,0
1063991,5-ZG78xni1QsJi5pg4xk5g,uH8o7gBowYmbToJqHsbpxg,Madagascar,2012-06-09 02:29:29,0
1064081,F96vRqNFx_2zNSqjHiX6rg,0QzCeORfF8EY34UODWRV9A,"Yah! Broke even! However where r the drink chicks to bring me my free drinks!? Luckily, cheap drink specials at bar!",2010-10-30 09:31:38,0
1064426,_oIE5QhVe30exFqkRo2vuA,xJzJpTYC_1k_EE0AWTOPXw,Watching Happy Feet w/the kiddo & hubby =),2011-12-02 02:45:15,0
1064459,rIGYc3ve8eg8VCsTp7gMiA,UlrCYfEfpupUVlP0x2JVSw,What's the point of having reclining seats if they're all broken and don't recline?,2018-08-18 18:06:34,0
1064525,XXdKvXR9GGWzGhz3Z075Zg,BxKe9Xt_fN6qBzrTofHuEQ,Finally seeing Spider-Man!,2012-07-18 05:34:13,0
1064692,315BLx1RCtNwwit2NNgEKQ,GAOeyq-7gt9QByhdcAK3cQ,Gona watch a 640 show of HALL PASS,2011-03-04 01:34:11,0
1064749,IdcM2uy89NaII7p0oVoeHA,jOWS7K-2tNqOcHVBSygswg,Transformers! (last night),2011-06-30 14:14:05,0
1064808,_RugmE34uvtIejtA_vKZ_w,Wn19QCVh-FdYFw06HfvJaA,Wstching Thor,2013-12-07 02:58:54,0
1064920,A71CtaI-AS854NS2N4KIrw,Wn19QCVh-FdYFw06HfvJaA,Watching Despicable me in 3D,2010-07-09 22:15:24,0
1065097,e17L1u14C3SwK3_RoPbF0Q,XS0wB4JnbOj_E1-4kzoLIg,I like the remodel with the adjusting chairs...I just hate the price,2014-05-24 23:15:53,0
1065104,wuFDHQ4p-Ycq6aQnZzXgMQ,TCkmgOfreqwSZMTlTGRQhg,the seats are to die for just like sitting at home in you recliner.,2017-01-17 06:23:47,0
1065382,XXdKvXR9GGWzGhz3Z075Zg,p0iEUamJVp_QpaheE-Nz_g,Cabdrivers,2011-07-09 10:06:04,0
1065385,smCeGkCUb6RHz3iH-yW0Yw,NdUuGRxEH0waBQbL6R7mmg,Buffet!,2011-03-19 02:00:20,0
1065457,PBlF9aTwpxt2-cWSZyJGRA,BxKe9Xt_fN6qBzrTofHuEQ,Ye meng,2011-03-17 22:17:58,0
1065491,Z1IsqGFeQx95LA5gKFuT_Q,MM8n7SPaIuMlDGbUM5SZhA,"Nice recliner chairs..like sitting in your living room, but having someone wait on you. Food is great also..",2014-04-13 18:05:36,0
1065957,XoN4dsOVnX69b77LtV6CXA,cXX09TeO-mPc1Nww_rk8_Q,Matinees are super cheap!,2014-08-06 19:16:05,0
1066572,A71CtaI-AS854NS2N4KIrw,B7crzLt3Cmq2Uy3JOiMnRw,Watching Inception in IMAX,2010-07-16 22:52:33,0
1066806,F0P_3MCuN1-E3PH-OASE7Q,IArnr62Nug-SgYEjSFn_DA,"A very fine hotel in Yorkville. The hotel is only 4 floors, but the rooms are beautiful (darker woods and marble) so more on the masculine side. Service is excellent. Hotel is modern. Expensive but worth the price.",2012-11-21 11:41:10,0
1067151,A71CtaI-AS854NS2N4KIrw,Wn19QCVh-FdYFw06HfvJaA,Watching The Other Guys here!,2010-08-08 21:31:43,0
1067153,6uojj66BL-_zn_85c0m-2g,Q3G58vv1ClvH4re9QBsVgQ,Two words: BED BUGS. Proceed with caution.,2018-10-10 00:43:25,0
1067226,O_Ult5lxWbTHNgbLg__ibg,VOh-vGJlUJnaAb3tgPreQg,Watching This Means War.,2012-03-02 19:39:54,0
1067427,G-ms3pG3HCQzIj3yqya63Q,rPqXbho0dwETvjUxW88Ttw,Checking out Ted.,2012-06-29 16:24:09,0
1067599,OuqUXWx1lmqTbYVmQWzu0A,GAOeyq-7gt9QByhdcAK3cQ,Los Vengadores,2012-05-15 02:41:51,0
1068386,ULq5rjQRrM8BKWM4LxM6sw,F2DJHnTwMgzgGcl1lX8Q0A,List movies showing,2011-09-28 18:14:36,0
1068732,Vxsgr8krVg1BOZgwxKyfBw,BxKe9Xt_fN6qBzrTofHuEQ,"This place is filthy dirty, pop corn is cold and burnt.",2017-12-17 04:43:07,0
1068985,XXdKvXR9GGWzGhz3Z075Zg,p0iEUamJVp_QpaheE-Nz_g,Cabdrivers obV,2012-07-18 08:11:07,0
1069046,6871p_keaXVB8ly3xqk2pA,4R-tCDl-s4m89M1KJmiKOw,epic-enter!,2011-06-14 20:47:01,0
1069137,kEmNLIee1HkYfNY6SDSC4g,GAOeyq-7gt9QByhdcAK3cQ,red 2 - great!,2013-07-28 04:19:19,0
1070051,RlWmIpl7sCIn-w0562gk8g,-ipc5f0XiXwH3hbNnro54Q,TF3,2011-07-09 05:14:01,0
1070337,5rzXfOdyFlmTQ0K7mELanQ,F8FHXQBpMu1erLSTwUxYeQ,Super8,2011-06-27 02:42:51,0
1070454,u_cAR_EdzGYQlNiXRJlhNA,hhoKM8RdfYo97Y72LqmOgw,Come on weekdays/nights. Extremely crowded over the weekend.,2013-06-26 22:26:22,0
1070689,ZwrLRuRu4O4jbUY4hjm16Q,MM8n7SPaIuMlDGbUM5SZhA,getting ready to watch dunananana dunanaana Batman!!,2012-07-21 00:12:31,0
1070910,4rjMPxIsA_7A2y3se1UYMA,zoODlH40edpJYLPLkHilNA,Best theater ever.,2013-05-05 23:47:50,0
1071020,8_VWbrfeDK4x0_L7d7udzw,uH8o7gBowYmbToJqHsbpxg,This is my favorite theatre.,2014-03-10 04:46:57,0
1071317,lSzjKJvNiqlGMI-aHL59tA,xfeEbejpBwnp97JJazxuZA,Look up! There's a starry night on the celling! Lots of flickering stars!!,2017-02-12 02:13:38,0
1071341,TkwB73zHuvlM2wIDbCedXA,h6Y1-KfN2XBkcrV85CS8yg,Movie. I'm embarassed to say which one.,2011-12-21 00:42:17,0
1071402,ds76Kr6vvoNWatqvjZCunQ,bCh7vrbbxSKx0mtZnOvQoQ,The finest movie theater in Phoenix !,2017-10-21 20:28:18,0
1071501,P7IB7oC4q3qgwEJPu3Ldcw,iXbjlUTqxlurMNAy58lYnQ,Very nice and clean. Friendly staff.,2016-09-28 18:59:46,0
1071593,O_Ult5lxWbTHNgbLg__ibg,px0VdZdyTaclveb1LfV6rA,"I love supporting an Arizona based company but the customer service falls every time they try to upsale me. I tell you my drink, you forget.",2011-11-19 19:24:52,0
1071649,bRzIwsMoPTIFsbUEAEzJ-g,vDhifJNAtVFGjqJM5hFQkg,I went to the bowling alley for my sons birthday! They reserved our alleys like I had asked which was great! But the computers were outdated and kept breaking down the bowling alley employees had great customer service. And overall the bowling experience was great. We also orders pizzas and wings with drinks to eat and the food was good however the service was bad idk if they were overwhelmed with the amount of people that were there. But they were extremely rude.,2013-07-23 22:30:31,0
1071813,ZwrLRuRu4O4jbUY4hjm16Q,MM8n7SPaIuMlDGbUM5SZhA,getting ready to watch The Avengers with my loverface and the girlies:-) yay yay!,2012-05-05 02:09:00,0
1071883,G-ms3pG3HCQzIj3yqya63Q,rPqXbho0dwETvjUxW88Ttw,Dark knight rises.,2012-07-20 15:16:04,0
1072146,LiOwhQRQ7spgG9n8GzCvTw,Q3G58vv1ClvH4re9QBsVgQ,Gunna see World War Z,2013-06-22 04:51:05,0
1072484,P5uWVbBwcy1hhESN54hhtA,vnoEUVLjmEdk6XMR26G0QQ,They give you a hard time if brining outside drinks.,2012-04-07 01:33:56,0
1072901,ACNW53NzY7ZwIU7-enw51A,nCAqeub9ERwzSoQwGzr1QQ,Ted!,2012-07-16 00:56:00,0
