,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
175401,SMRg_KiTXeUb6xYlB98ocQ,Neonopolis,450 Fremont St,Las Vegas,NV,89101,36.1700483495,-115.1406607013,2.5,37,1,"{'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'GoodForKids': 'True', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'False', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1'}","Restaurants, American (New), Shopping Centers, Arts & Entertainment, Flowers & Gifts, Shopping, Cinema",
175654,Xpun3GjGCRmTu33weTIPRg,Usine C,"1345, avenue Lalonde",Montréal,QC,H2L 5A9,45.5222535,-73.5605228,4.5,8,1,{'GoodForKids': 'False'},"Performing Arts, Arts & Entertainment, Cinema","{'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0'}"
175978,790bnJAQYrvJdXVc_soXGQ,Landmark Cinemas Canada,"16061 Macleod Trail SE, Suite 100",Calgary,AB,T2Y 3S5,50.9084400475,-114.0671206827,3.5,11,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
176348,JtUhF7vUu6nPhFz7WmfyAQ,Théâtre Sainte-Catherine,264 Rue Sainte Catherine E,Montréal,QC,H2X 1L4,45.5123506,-73.5614932,4.5,10,1,"{'HappyHour': 'True', 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Performing Arts, Arts & Entertainment, Nightlife, Comedy Clubs, Cinema","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '15:0-23:0', 'Sunday': '16:0-23:0'}"
176422,e2-0_fr8ZQw41Ia6kV7K0w,Tower City Cinemas,"230 W Huron Rd, Ste 7256",Cleveland,OH,44113,41.4979271,-81.6935181,3.0,26,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '12:0-22:0', 'Tuesday': '11:0-23:0', 'Wednesday': '12:0-22:0', 'Thursday': '8:0-0:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
176837,LUnZLAYGsX8h_TJovpeTPg,Take Five Cocktails & Lounge,7825 Big Sky Dr,Madison,WI,53719,43.057998,-89.520116,4.0,4,1,"{'GoodForDancing': 'False', 'OutdoorSeating': 'False', 'HappyHour': 'False', 'BikeParking': 'True', 'GoodForKids': 'False', 'CoatCheck': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Nightlife, Lounges, Arts & Entertainment, Cinema, Bars","{'Monday': '15:0-22:30', 'Tuesday': '12:0-22:30', 'Wednesday': '15:0-22:30', 'Thursday': '15:0-22:30', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-23:0'}"
177471,vtO37k9heKKeS3jVhGaxgg,Massey Hall,178 Victoria Street,Toronto,ON,M5B 1T7,43.653982,-79.3790251,4.0,77,1,"{'Alcohol': ""u'full_bar'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'GoodForKids': 'False', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'loud'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Venues & Event Spaces, Music Venues, Cinema, Nightlife, Event Planning & Services, Arts & Entertainment",
177804,ggY2BnHt7kyeGfFoMLFuGA,Regal Cinemas Cobblestone Square 20,5500 Cobblestone Rd,Elyria,OH,44035,41.4191382,-82.082821,4.0,17,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
177913,NdFIaltcBEumPcn4CG6Khg,Alliance Cinemas The Beach,1651 Queen Street E,Toronto,ON,M4L 1G5,43.6667518862,-79.3144275358,4.0,26,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-22:30'}"
178897,X-aHaamRgXINZI1qEUg8xQ,Twin Hi-Way Drive-In,5588 Steubenville Pike,Mc Kees Rocks,PA,15136,40.4521008,-80.1295182,3.0,13,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema, Drive-In Theater",
179191,RxNPIAim-2fIw43IilR62g,AMC Waterfront 22,300 Waterfront Dr W,West Homestead,PA,15120,40.4065432302,-79.9183128499,3.5,172,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
181874,6wCatBkuiKwi_rkYaZ5DAg,Pumphouse Theatres,2140 Pumphouse Avenue SW,Calgary,AB,T3C 3P5,51.0462812,-114.1100099,4.0,8,1,"{'WheelchairAccessible': 'True', 'GoodForKids': 'True'}","Education, Venues & Event Spaces, Cinema, Arts & Entertainment, Event Planning & Services, Performing Arts","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0'}"
181992,n-AQFKbW6MnpamdtA6ECpQ,Cinebarre - Arboretum 11,8008 Providence Rd,Charlotte,NC,28277,35.0990393,-80.7793525,3.0,217,1,"{'GoodForKids': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Cinema, Nightlife, Restaurants, American (New), Bars, Arts & Entertainment","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '9:0-1:0', 'Sunday': '9:0-1:0'}"
182068,p0iEUamJVp_QpaheE-Nz_g,"South Point Hotel, Casino & Spa",9777 S Las Vegas Blvd,Las Vegas,NV,89183,36.0113572399,-115.1757752049,3.5,1613,1,"{'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True'}","Cinema, Beauty & Spas, Day Spas, Bowling, Hotels & Travel, Hotels, Active Life, Event Planning & Services, Arts & Entertainment, Casinos","{'Monday': '7:0-7:0', 'Tuesday': '7:0-7:0', 'Wednesday': '7:0-7:0', 'Thursday': '7:0-7:0', 'Friday': '7:0-7:0', 'Saturday': '7:0-7:0', 'Sunday': '7:0-7:0'}"
182148,5mVE0xEy9NfMdkhliPh8IQ,Cineplex Odeon,5800 Boul Cavendish,Cote-Saint-Luc,QC,H4W 2T5,45.4758369,-73.6662946,4.0,4,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
182252,RbKaSbMnvK0tc2p2UnNMwA,Savoy 16,232 W Burwash,Savoy,IL,61874,40.0729000347,-88.2520373409,4.0,50,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '10:30-22:45', 'Tuesday': '10:30-22:45', 'Wednesday': '10:30-22:45', 'Thursday': '10:30-22:45', 'Friday': '10:30-0:45', 'Saturday': '10:30-0:45', 'Sunday': '10:30-22:45'}"
182327,DBe7m1pnp2_0ay74A8qbOQ,Cinemark Movies 10,27613 Chardon Rd,Willoughby Hills,OH,44092,41.5829364,-81.4849277,4.0,4,0,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
183127,KI0zM8wA3QH0-cHcvuz3PA,Village Playhouse,2190 Bloor Street W,Toronto,ON,M6S 1N3,43.6517782,-79.474695,4.5,3,1,,"Arts & Entertainment, Performing Arts, Cinema",
183872,ZA1KsVRdhXFL9lDvI4FFAw,Harris Theater,809 Liberty Ave,Pittsburgh,PA,15222,40.4429995,-79.9986618,4.0,13,1,{'GoodForKids': 'True'},"Arts & Entertainment, Performing Arts, Cinema",
184062,i8fJhAD9QE-arHRoV0FsCA,Alamo Drafthouse Cinema - Chandler,4955 S Arizona Ave,Chandler,AZ,85248,33.2344871,-111.8390657,3.5,330,1,"{'GoodForKids': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsReservations': 'False'}","Cinema, Arts & Entertainment","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-0:0'}"
184398,zoODlH40edpJYLPLkHilNA,Galaxy Green Valley Luxury + Theatre,"4500 E Sunset Rd, Unit 10",Henderson,NV,89014,36.0719076187,-115.0765573934,4.0,778,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '9:30-23:0', 'Tuesday': '9:30-23:0', 'Wednesday': '9:30-23:0', 'Thursday': '9:30-23:0', 'Friday': '9:30-23:0', 'Saturday': '9:30-23:0', 'Sunday': '9:30-23:0'}"
184961,2WB12znGTwtAZ9-U7a_SGQ,Solon Cinemas,6185 Enterprise Pkwy,Solon,OH,44139,41.391974,-81.463451,3.0,3,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '14:0-22:0', 'Tuesday': '14:0-22:0', 'Wednesday': '14:0-22:0', 'Thursday': '14:0-22:0', 'Friday': '14:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
184997,5qBy2K1wAvtp7AzHzNhuIw,Harkins Theatres Metrocenter 12,9615 N Metro Pkwy W,Phoenix,AZ,85051,33.5750279078,-112.1226350555,3.0,10,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
185994,PwiN2Q_U_NqHUn9y4c9Sag,Cinemas Guzzo,300 Rue Sicard,Sainte-Therese,QC,J7E 3X5,45.6424195799,-73.8605042182,1.0,3,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
186302,frZtMASUsruCLZ2ypdOBGQ,Regal Cinemas Hudson Cinema 10,5339 Darrow Rd,Hudson,OH,44236,41.210824,-81.438889,3.5,19,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
186327,mBeZ3dQzUPV60Oa26k3qHw,Harkins Theatres Park West 14,9804 W Northern Ave,Peoria,AZ,85345,33.5546977093,-112.270335499,4.0,87,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
186459,BTcY04QFiS1uh-RpkR7rAg,Harkins Theatre - Norterra 14,2550 W Happy Valley Rd,Phoenix,AZ,85085,33.7154671115,-112.114637314,4.5,119,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
186593,e7gf-Dfqsi_Jk4BubPx29w,4D Theater,4800 Kennywood Blvd,West Mifflin,PA,15122,40.387413,-79.865972,4.5,3,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Arts & Entertainment, Active Life, Amusement Parks, Cinema",
186941,xHBnnZbrr_47VmH-HJhC9g,Atlas Cinemas Great Lakes Stadium 16,7860 Mentor Ave,Mentor,OH,44060,41.658553,-81.357452,3.5,13,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
187096,-BBqiQQCweN7ePwTlY163Q,AMC Westwood Town Center 6,21653 Center Ridge Rd.,Rocky River,OH,44116,41.458478,-81.8586749,4.5,55,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
187245,9EytPnh_lzU6STtd6cljCQ,Farrelli's Cinema Supper Club,14202 N Scottsdale Rd,Scottsdale,AZ,85254,33.6157936,-111.9262771,4.0,44,0,"{'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'False', 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'full_bar'"", 'BYOBCorkage': ""'no'""}","Cinema, Caterers, Event Planning & Services, American (New), Restaurants, Arts & Entertainment",
187252,wHnemZc37gfbjkTocItSAQ,Super Saver Cinemas 8,2710 W Bell Rd,Phoenix,AZ,85053,33.6412054,-112.1175934,3.5,86,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
188374,cPRXswksG5uHCOrask1Y7Q,Southern Alberta Jubilee Auditorium,1415 14 Avenue NW,Calgary,AB,T2N 1M4,51.062601,-114.0925091,4.0,19,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}","Arts & Entertainment, Venues & Event Spaces, Performing Arts, Shopping, Event Planning & Services, Cinema",
189506,oGogz0ICIyukvISR9tL6zQ,Explore Talent - ExploreTalent,"3395 S Jones Blvd, Ste 15",Las Vegas,NV,89146,36.1273515,-115.2250125,1.0,9,1,{'GoodForKids': 'False'},"Arts & Entertainment, Cinema",
189726,UVo9pwRKVtqw9J_WUAeKoQ,Cinéma Imax Telus,2 Rue de la Commune O,Montréal,QC,H2Y 2E2,45.504697,-73.550785,4.0,4,1,"{'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'validated': False, 'street': False, 'lot': False, 'valet': False}""}","Cinema, Arts & Entertainment",
191018,rzH4cBXkBgILnlQAcPQQ2Q,The Tull Family Theater,418 Walnut St,Sewickley,PA,15143,40.540332,-80.1822374,5.0,5,1,{'GoodForKids': 'True'},"Event Planning & Services, Performing Arts, Cinema, Arts & Entertainment, Venues & Event Spaces","{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
191368,bf_qXqurL7mQow3eyxuzEw,Arcadia Harkins Theater,3975 E Thomas Rd,Phoenix,AZ,85018,33.478433,-111.996531,2.5,12,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
191557,UwiHDmY_dLb1jXLzNOvgjA,NFB Mediatheque,150 John St,Toronto,ON,M5V 3C3,43.6493360752,-79.3909835815,4.5,3,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-17:0'}"
